seed,policy,premium_gap,rearrangement_speed,capital_return,feedback,name,public_access,public_quality,education,care,capital_dividend,worker_ownership,equalizing_design,trust,initial_gini,initial_wolfson,initial_atkinson_e1,initial_ede_e1,initial_middle_share,initial_bottom20_income,initial_top20_income,initial_employment,initial_vulnerable_employment,initial_skill_gap,initial_capital_top10,initial_output,initial_growth_q1,initial_growth_q2,initial_growth_q3,initial_growth_q4,initial_growth_q5,final_gini,final_wolfson,final_atkinson_e1,final_ede_e1,final_middle_share,final_bottom20_income,final_top20_income,final_employment,final_vulnerable_employment,final_skill_gap,final_capital_top10,final_output,final_growth_q1,final_growth_q2,final_growth_q3,final_growth_q4,final_growth_q5,delta_gini,delta_wolfson,delta_atkinson_e1,delta_ede_e1,delta_middle_share,delta_bottom20_income,delta_top20_income,delta_employment,delta_vulnerable_employment,delta_skill_gap,delta_capital_top10,delta_output,delta_growth_q1,delta_growth_q2,delta_growth_q3,delta_growth_q4,delta_growth_q5,fiscal_cost,delta_net_output,delta_net_ede_e1,budget_error
3,공공AI+공교육,0.45,0.0136,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.2683455656314737,0.2470978336557962,0.11483383917838141,1.0709028701552714,0.359375,0.62386748946905,2.1277024855742632,0.9413492534255505,0.8885496502148228,0.7198945170436457,0.2498752445082495,1.2098325913874186,0.0,0.0,0.0,0.0,0.0,0.41600088461147533,0.44137075375891915,0.265712903798084,0.8984564167112101,0.2025,0.45778069064854854,3.194731964571999,0.955491865084386,0.9154239716567905,0.1999633280241887,0.26493761329232685,1.2235764748671962,-0.38983589897348053,-0.30595464312669984,-0.19670809715295542,-0.10480224478388242,0.11940499798268252,0.14765531898000162,0.19427292010312294,0.15087906461970257,-0.1724464534440613,-0.156875,-0.16608679882050148,1.067029478997736,0.014142611658835458,0.026874321441967663,-0.519931189019457,0.015062368784077351,0.013743883479777619,-0.38983589897348053,-0.30595464312669984,-0.19670809715295542,-0.10480224478388242,0.11940499798268252,0.04629498,-0.03255109652022238,-0.21874143344406127,0.0
3,공공AI+돌봄,0.45,0.0136,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.2683455656314737,0.2470978336557962,0.11483383917838141,1.0709028701552714,0.359375,0.62386748946905,2.1277024855742632,0.9413492534255505,0.8885496502148228,0.7198945170436457,0.2498752445082495,1.2098325913874186,0.0,0.0,0.0,0.0,0.0,0.4151460577484246,0.43503354974899355,0.2622910511765739,0.866956237311562,0.208125,0.43482882560762137,3.1653098051112774,0.9569796560727823,0.9206737448232235,0.700301427896887,0.2654998655756856,1.175200922659638,-0.4321410221729215,-0.3506042207996969,-0.23690705263240744,-0.13873751245977717,0.10204542793315578,0.1468004921169509,0.18793571609319734,0.1474572119981925,-0.2039466328437094,-0.15125,-0.18903866386142865,1.0376073195370141,0.01563040264723181,0.03212409460840071,-0.019593089146758724,0.015624621067436117,-0.03463166872778056,-0.4321410221729215,-0.3506042207996969,-0.23690705263240744,-0.13873751245977717,0.10204542793315578,0.04255218,-0.07718384872778056,-0.2464988128437094,0.0
3,공공AI 종합안,0.45,0.0136,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.2683455656314737,0.2470978336557962,0.11483383917838141,1.0709028701552714,0.359375,0.62386748946905,2.1277024855742632,0.9413492534255505,0.8885496502148228,0.7198945170436457,0.2498752445082495,1.2098325913874186,0.0,0.0,0.0,0.0,0.0,0.39088676809944545,0.4130205721756234,0.2336687886130655,0.9525862191016994,0.215,0.5307444441878906,3.0749756445705216,0.9734963242574268,0.9496367206791959,0.19707821241875778,0.2546118010606112,1.2430476600028775,-0.2509586123511185,-0.22133829614082004,-0.14284664495371158,-0.07988406168087166,0.10964384567252047,0.12254120246797173,0.16592273851982717,0.11883494943468409,-0.11831665105357203,-0.144375,-0.09312304528115944,0.9472731589962584,0.03214707083187629,0.06108707046437312,-0.5228163046248879,0.004736556552361715,0.033215068615458865,-0.2509586123511185,-0.22133829614082004,-0.14284664495371158,-0.07988406168087166,0.10964384567252047,0.06642450000000001,-0.033209431384541147,-0.18474115105357203,0.0
3,공공AI 실패,0.45,0.0136,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.2683455656314737,0.2470978336557962,0.11483383917838141,1.0709028701552714,0.359375,0.62386748946905,2.1277024855742632,0.9413492534255505,0.8885496502148228,0.7198945170436457,0.2498752445082495,1.2098325913874186,0.0,0.0,0.0,0.0,0.0,0.42523202527125437,0.4454412689458502,0.27149260527823005,0.828356292571815,0.22,0.41770846464520034,3.1077744924206137,0.9498326192139455,0.9047207135956777,0.5266289617275033,0.2671381724078772,1.137059552961956,-0.4755370467448784,-0.40830511127829683,-0.2839346209670892,-0.18786952725832123,0.07157626290857082,0.15688645963978065,0.19834343529005397,0.15665876609984863,-0.24254657758345644,-0.139375,-0.20615902482384968,0.9800720068463504,0.008483365788394925,0.016171063380854944,-0.19326555531614242,0.01726292789962769,-0.07277303842546257,-0.4755370467448784,-0.40830511127829683,-0.2839346209670892,-0.18786952725832123,0.07157626290857082,0.015324899999999999,-0.08809793842546257,-0.2578714775834564,0.0
4,시장·고가AI,0.45,0.0136,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.4252000386141571,0.4399222555560737,0.27061817408143696,0.8886588675913593,0.225625,0.4054298059865978,3.309626825214332,0.9400315642537737,0.8849837443649708,0.7452049343170275,0.265028016209299,1.2183726492940885,-0.4771008590577509,-0.4173347554460614,-0.3343948211821803,-0.16034802193911626,0.12469520298826117,0.16914617681395927,0.21429316269040904,0.16414920550436818,-0.2557117510364323,-0.160625,-0.21577175035669777,1.194440234816717,-0.0022699838182212995,-0.001743221175142029,0.005523826323155734,0.019678243470026113,-0.06235580711486577,-0.4771008590577509,-0.4173347554460614,-0.3343948211821803,-0.16034802193911626,0.12469520298826117,0.0,-0.06235580711486577,-0.2557117510364323,0.0
4,전국민 공공AI,0.45,0.0136,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.4171915750154326,0.424871022408959,0.2641645697527474,0.9252899009240062,0.219375,0.41620038470266035,3.3312069828403326,0.9401685275838995,0.8850871213151459,0.7236758165871282,0.2631531541052223,1.2574685356114121,-0.4353281643357563,-0.3701762556852274,-0.28636605235426627,-0.1209010102978921,0.15025652272106269,0.16113771321523473,0.19924192954329434,0.1576956011756786,-0.21908071770378534,-0.166875,-0.2050011716406352,1.2160203924427173,-0.002133020488095494,-0.001639844224966991,-0.01600529140674356,0.01780338136594939,-0.023259920797542133,-0.4353281643357563,-0.3701762556852274,-0.28636605235426627,-0.1209010102978921,0.15025652272106269,0.02667168,-0.049931600797542136,-0.24575239770378535,0.0
4,공공AI+공교육,0.45,0.0136,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.41426292827918276,0.42345433844907643,0.26287558219674934,0.9770297682136689,0.220625,0.45131356610182016,3.38457073440637,0.956161854262386,0.9139373826010035,0.20542619217498326,0.26222330892721485,1.3254611360255502,-0.3671238997554764,-0.3056740506273752,-0.22701711883747225,-0.07120476872770179,0.1805550068162905,0.15820906647898492,0.19782524558341175,0.15640661361968056,-0.1673408504141226,-0.165625,-0.16988799024147538,1.2693841440087548,0.013860306190391025,0.027210417060890668,-0.5342549158188885,0.016873536187941962,0.04473267961659588,-0.3671238997554764,-0.3056740506273752,-0.22701711883747225,-0.07120476872770179,0.1805550068162905,0.04629498,-0.0015623003834041166,-0.2136358304141226,0.0
4,공공AI+돌봄,0.45,0.0136,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.41340216954632736,0.4198827636098978,0.2596961579143314,0.9417994194290616,0.22375,0.4232766101620127,3.342267772914776,0.9573878646282712,0.9188593852718437,0.7176333024337781,0.26278729675807483,1.2721795645092382,-0.41377503346141237,-0.34920501120305947,-0.2664267917163401,-0.10488067957944343,0.1601986887372317,0.1573483077461295,0.1942536707442331,0.15322718933726265,-0.2025711991987299,-0.16249999999999998,-0.19792494618128287,1.2270811825171606,0.015086316556276236,0.032132419731730866,-0.02204780556009367,0.017437524018801942,-0.008548891899716082,-0.41377503346141237,-0.34920501120305947,-0.2664267917163401,-0.10488067957944343,0.1601986887372317,0.04255218,-0.051101071899716084,-0.2451233791987299,0.0
4,공공AI 종합안,0.45,0.0136,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.3878873617351687,0.3887976835653333,0.22940833201219746,1.0341776579146567,0.235625,0.5317203092368792,3.2233324814140123,0.9735595775298909,0.948092422144571,0.20233832424213805,0.25107961889267844,1.342056631127533,-0.22880490746738041,-0.2219769978169575,-0.1730881604632784,-0.04674913022094912,0.16437804431390932,0.13183349993497084,0.1631685906996686,0.12293936343512868,-0.11019296071313489,-0.15062499999999998,-0.08948124710641636,1.108145891016397,0.03125802945789591,0.061365456604458135,-0.5373427837517337,0.005729846153405549,0.061328174718578765,-0.22880490746738041,-0.2219769978169575,-0.1730881604632784,-0.04674913022094912,0.16437804431390932,0.06642450000000001,-0.005096325281421246,-0.1766174607131349,0.0
4,공공AI 실패,0.45,0.0136,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.25605386180019785,0.22562909286566468,0.10646896857706878,1.1443706186277915,0.38625,0.6212015563432955,2.1151865903976153,0.942301548071995,0.8867269655401129,0.7396811079938718,0.2453497727392729,1.2807284564089543,0.0,0.0,0.0,0.0,0.0,0.4234965541805251,0.4360704589215964,0.26924931763197313,0.9067124697665238,0.224375,0.4154015633902659,3.3275579997090197,0.9506120614461119,0.9030996329951017,0.5404895093857223,0.26461703407745873,1.2407959262224506,-0.45370430865837835,-0.3939354349168938,-0.31208209116489916,-0.14147775351810138,0.13727609158394377,0.16744269238032727,0.21044136605593172,0.16278034905490435,-0.2376581488612678,-0.161875,-0.20579999295302964,1.2123714093114044,0.008310513374116923,0.016372667454988776,-0.1991915986081495,0.019267261338185848,-0.03993253018650367,-0.45370430865837835,-0.3939354349168938,-0.31208209116489916,-0.14147775351810138,0.13727609158394377,0.015324899999999999,-0.05525743018650367,-0.25298304886126777,0.0
5,시장·고가AI,0.45,0.0136,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.42273220860217864,0.4358420248606698,0.26943735702269966,0.8429246388047014,0.21875,0.4327061723784579,2.804555547341509,0.9396122673253209,0.8869034485484434,0.7013807617159474,0.27087298925358444,1.1538020002904696,-0.48711563914972017,-0.42163502793604,-0.32218273895562477,-0.17950977480522173,0.1075122996540349,0.15856647247014954,0.19913904320310485,0.15756260714737025,-0.2509306901661652,-0.159375,-0.20125258980031013,0.9358834792844539,-0.0022704897516786504,-0.001734169802693586,0.0077471374510516,0.021918102413942875,-0.07784334344603216,-0.48711563914972017,-0.42163502793604,-0.32218273895562477,-0.17950977480522173,0.1075122996540349,0.0,-0.07784334344603216,-0.2509306901661652,0.0
5,전국민 공공AI,0.45,0.0136,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.4152162367990244,0.42211945575223014,0.2640863389093395,0.8812020777347009,0.218125,0.4564756739800322,2.8419014452878013,0.9397611679693706,0.8870117542081731,0.6792593316259878,0.2687930238202054,1.1974258997023046,-0.447690240549114,-0.3723286295375104,-0.27280496255981357,-0.13038072938186612,0.14232075684708673,0.15105050066699532,0.1854164740946652,0.1522115890340101,-0.21265325123616563,-0.15999999999999998,-0.17748308819873582,0.9732293772307461,-0.0021215891076289406,-0.0016258641429638399,-0.014374292638907993,0.01983813698056386,-0.03421944403419719,-0.447690240549114,-0.3723286295375104,-0.27280496255981357,-0.13038072938186612,0.14232075684708673,0.02667168,-0.06089112403419719,-0.23932493123616563,0.0
5,공공AI+공교육,0.45,0.0136,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.41262185046634725,0.4286360057540577,0.26373930862072614,0.9299747902378509,0.21125,0.5000084385484649,2.888710121815256,0.9561395383694926,0.9159560016660937,0.192620064702695,0.2677117666875889,1.263105311918368,-0.38180032312252604,-0.309389301447785,-0.21461888132224155,-0.0813011819470266,0.17557841134057256,0.14845611433431816,0.19193302409649274,0.15186455874539673,-0.16388053873301567,-0.166875,-0.13395032363030313,1.020038053758201,0.014256781292493081,0.02731838331495673,-0.5010135595622008,0.018756879847947328,0.03145996818186614,-0.38180032312252604,-0.309389301447785,-0.21461888132224155,-0.0813011819470266,0.17557841134057256,0.04629498,-0.014835011818133861,-0.21017551873301565,0.0
5,공공AI+돌봄,0.45,0.0136,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.4117459929389109,0.4204984799520705,0.2601328123220841,0.8979901475937507,0.218125,0.4669010213068823,2.85862729410642,0.9574055345941739,0.9207852970120354,0.6733232106337498,0.2683218630520317,1.2137180328433081,-0.4254243865917104,-0.35065821497356925,-0.25246816213922674,-0.11216446521721693,0.15419204359313404,0.1475802568068818,0.18379549829450556,0.14825806244675466,-0.19586518137711584,-0.15999999999999998,-0.16705774087188568,0.9899552260493647,0.015522777517174347,0.032147678660898404,-0.02031041363114605,0.01936697621239014,-0.01792731089319366,-0.4254243865917104,-0.35065821497356925,-0.25246816213922674,-0.11216446521721693,0.15419204359313404,0.04255218,-0.06047949089319366,-0.23841736137711583,0.0
5,공공AI 종합안,0.45,0.0136,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.38684076568015546,0.3996931572802022,0.230735063113093,0.9855892624414218,0.221875,0.5784725357386221,2.7250806792843334,0.9739506219044657,0.9500850240085565,0.18975028526528537,0.2562620301316904,1.281209132486845,-0.24694301643689726,-0.2216429883482351,-0.15879746237992987,-0.05354392141077023,0.15980721094009182,0.12267502954812637,0.16299017562263726,0.11886031323776358,-0.10826606652944482,-0.15625,-0.05548622644014589,0.8564086112272782,0.03206786482746615,0.061447405657419574,-0.5038833389996105,0.0073071432920488455,0.049563788750343285,-0.24694301643689726,-0.2216429883482351,-0.15879746237992987,-0.05354392141077023,0.15980721094009182,0.06642450000000001,-0.016860711249656726,-0.1746905665294448,-1.1368683772161603e-13
5,공공AI 실패,0.45,0.0136,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.2641657361320291,0.23670298165756495,0.11187474987532942,1.0938553289708666,0.378125,0.633958762178768,1.8686720680570552,0.9418827570769995,0.888637618351137,0.6936336242648958,0.24895488683964156,1.2316453437365018,0.0,0.0,0.0,0.0,0.0,0.4210596654995503,0.4336878762016054,0.2682070748456057,0.860515230545682,0.22,0.4446409273819004,2.82103419501316,0.9504099385874656,0.905037223111855,0.508361866958307,0.27043238277154474,1.1758999041486085,-0.4638814776276902,-0.39697243967344475,-0.2995377462126324,-0.15998429656355834,0.12071386674101874,0.15689392936752122,0.19698489454404047,0.15633232497027627,-0.23334009842518455,-0.158125,-0.1893178347968676,0.9523621269561047,0.008527181510466053,0.016399604760718,-0.18527175730658885,0.02147749593190318,-0.05574543958789335,-0.4638814776276902,-0.39697243967344475,-0.2995377462126324,-0.15998429656355834,0.12071386674101874,0.015324899999999999,-0.07107033958789336,-0.24866499842518455,0.0
6,시장·고가AI,0.45,0.0136,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.41543286205802277,0.41053947066421814,0.26105548704899517,0.8212494965884609,0.2375,0.41205668264475864,2.88388176097881,0.9427036108191714,0.8871435631316044,0.6778475719567285,0.26556712917763375,1.1113818185194553,-0.5140673790359384,-0.4182914958522629,-0.32557203435393917,-0.1908736124561726,0.06453790251520183,0.15594978014743244,0.17618294741087973,0.15182734314577728,-0.2619563294131606,-0.13937500000000003,-0.24874900376276005,0.9749890402024457,-0.00239159339796835,-0.0017974314921928025,0.008011483566550348,0.01749606430317724,-0.10464877179134979,-0.5140673790359384,-0.4182914958522629,-0.32557203435393917,-0.1908736124561726,0.06453790251520183,0.0,-0.10464877179134979,-0.2619563294131606,0.0
6,전국민 공공AI,0.45,0.0136,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.4063121299220752,0.40428268649520804,0.2544104420289831,0.8636956036153283,0.235,0.43073791213077695,2.9205390521653705,0.9428684307642083,0.887262042258398,0.6561954448336902,0.2638536174381431,1.1584062496338,-0.46660379496255133,-0.36722272270608114,-0.2662758519490505,-0.13664758379656197,0.10445053063679785,0.1468290480114849,0.16992616324186963,0.14518229812576522,-0.21951022238629325,-0.14187500000000003,-0.23006777427674174,1.0116463313890063,-0.00222677345293143,-0.0016789523653991667,-0.013640643556487975,0.015782552563686603,-0.05762434067700517,-0.46660379496255133,-0.36722272270608114,-0.2662758519490505,-0.13664758379656197,0.10445053063679785,0.02667168,-0.08429602067700517,-0.24618190238629326,0.0
6,공공AI+공교육,0.45,0.0136,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.4032991667979047,0.4020888313594428,0.25332016307025573,0.9137986033838582,0.230625,0.4662935927555129,2.967880116577295,0.9583861368663799,0.915825308452854,0.1834535799190845,0.2630612778054516,1.2238158286706733,-0.3971595714092658,-0.3023942363184024,-0.20659954698673566,-0.08397250716801756,0.13977546245236622,0.14381608488731434,0.16773230810610437,0.14409201916703784,-0.1694072226177633,-0.14625000000000002,-0.19451209365200578,1.0589873958009308,0.013290932649240084,0.02688431382905687,-0.48638250847109366,0.014990212930995062,0.0077852383598682184,-0.3971595714092658,-0.3023942363184024,-0.20659954698673566,-0.08397250716801756,0.13977546245236622,0.04629498,-0.03850974164013178,-0.2157022026177633,0.0
6,공공AI+돌봄,0.45,0.0136,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.4025463080744873,0.40113567997575145,0.25019185047683024,0.8804714165193943,0.23375,0.4408076595441785,2.9356608916456692,0.959587190011454,0.9210361564177957,0.6520003341416485,0.2634733679526594,1.1742622657266637,-0.4428962587842203,-0.3462851032362585,-0.24475152781081766,-0.11954059917240581,0.11735940886854235,0.143063226163897,0.16677915672241303,0.14096370657361235,-0.2027344094822272,-0.143125,-0.2199980268633402,1.026768170869305,0.01449198579431421,0.03209516179399852,-0.01783575424852968,0.015402303078202895,-0.04176832458414137,-0.4428962587842203,-0.3462851032362585,-0.24475152781081766,-0.11954059917240581,0.11735940886854235,0.04255218,-0.08432050458414136,-0.2452865894822272,0.0
6,공공AI 종합안,0.45,0.0136,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.3775145712694753,0.3750812033407467,0.22138981348291986,0.9683670796050085,0.245625,0.5369837151609959,2.8259282483898387,0.9752801161676956,0.9499977065338977,0.1809469416798527,0.2527645513514701,1.2437123176319576,-0.2581615630565358,-0.21823716163110635,-0.1519938857345793,-0.05983764890099608,0.1278850053620148,0.11803148935888497,0.14072468008740827,0.11216166957970197,-0.11483874639661307,-0.13125,-0.12382197124652283,0.9170355276134745,0.030184911950555837,0.061056711910100536,-0.48888914671032546,0.004693486477013564,0.027681727321152483,-0.2581615630565358,-0.21823716163110635,-0.1519938857345793,-0.05983764890099608,0.1278850053620148,0.06642450000000001,-0.03874277267884753,-0.18126324639661306,-1.1368683772161603e-13
6,공공AI 실패,0.45,0.0136,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.25948308191059033,0.23435652325333842,0.10922814390321789,1.0832058260016215,0.376875,0.6608056864075187,1.9088927207763642,0.9450952042171398,0.8889409946237972,0.6698360883901782,0.24807106487445651,1.216030590310805,0.0,0.0,0.0,0.0,0.0,0.4136587946063085,0.40949149820451947,0.2596981211292504,0.8390228871892791,0.239375,0.4228515146010103,2.9001833691625554,0.9530387618036557,0.9050802461375843,0.49021031423467953,0.2652727840589698,1.1333523676437478,-0.4906458605984243,-0.3942629689956632,-0.30240469683851057,-0.1693974740350761,0.07949952332281181,0.15417571269571817,0.17513497495118105,0.1504699772260325,-0.24418293881234243,-0.1375,-0.2379541718065084,0.9912906483861912,0.007943557586515881,0.016139251513787145,-0.17962577415549863,0.017201719184513298,-0.08267822266705727,-0.4906458605984243,-0.3942629689956632,-0.30240469683851057,-0.1693974740350761,0.07949952332281181,0.015324899999999999,-0.09800312266705727,-0.2595078388123424,0.0
7,시장·고가AI,0.45,0.0136,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.26115595742565667,0.2391778041331037,0.10983860849778648,1.0409831619335745,0.361875,0.7064904503291255,1.9563299147629756,0.9386874428034738,0.8863266610493142,0.7060651600817415,0.23753305652475099,1.1694319388272256,0.0,0.0,0.0,0.0,0.0,0.4204509610959811,0.4221385599530716,0.2645123563184857,0.7716526131973099,0.23125,0.44963961294558924,3.0077511897431286,0.9363336090238872,0.8845322982803189,0.7160614732202795,0.25849868078631416,1.0491714168504183,-0.49877282740641105,-0.44522771105622994,-0.328945673040651,-0.22290317246890728,-0.0010827547348217447,0.15929500367032445,0.1829607558199679,0.1546737478206992,-0.2693305487362646,-0.130625,-0.25685083738353626,1.051421274980153,-0.002353833779586645,-0.0017943627689953612,0.009996313138537993,0.020965624261563176,-0.12026052197680737,-0.49877282740641105,-0.44522771105622994,-0.328945673040651,-0.22290317246890728,-0.0010827547348217447,0.0,-0.12026052197680737,-0.2693305487362646,0.0
7,전국민 공공AI,0.45,0.0136,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.26115595742565667,0.2391778041331037,0.10983860849778648,1.0409831619335745,0.361875,0.7064904503291255,1.9563299147629756,0.9386874428034738,0.8863266610493142,0.7060651600817415,0.23753305652475099,1.1694319388272256,0.0,0.0,0.0,0.0,0.0,0.412486772182326,0.4205194735252534,0.25885515224803934,0.8119737798866191,0.224375,0.4685476757141806,3.03360932506523,0.9365000466727389,0.8846555499887198,0.6955202348811428,0.2565166716161961,1.0955669223762354,-0.4577113945177067,-0.38824848353585295,-0.27382358443280663,-0.16736255345724085,0.044881792302815304,0.15133081475666932,0.18134166939214968,0.14901654375025286,-0.22900938204695542,-0.1375,-0.2379427746149449,1.0772794103022545,-0.002187396130734931,-0.0016711110605944768,-0.010544925200598687,0.01898361509144514,-0.0738650164509902,-0.4577113945177067,-0.38824848353585295,-0.27382358443280663,-0.16736255345724085,0.044881792302815304,0.02667168,-0.1005366964509902,-0.2556810620469554,0.0
7,공공AI+공교육,0.45,0.0136,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.26115595742565667,0.2391778041331037,0.10983860849778648,1.0409831619335745,0.361875,0.7064904503291255,1.9563299147629756,0.9386874428034738,0.8863266610493142,0.7060651600817415,0.23753305652475099,1.1694319388272256,0.0,0.0,0.0,0.0,0.0,0.41107143495345744,0.42040327117491894,0.2591962863747094,0.8582768126432404,0.220625,0.5055025849527546,3.0716725307368553,0.9531543532341377,0.9131482794607416,0.20547125320970328,0.2559482633023889,1.1585752026580274,-0.3908843424586192,-0.32523735871052284,-0.21484772072331185,-0.11362635396377412,0.0796246724833787,0.14991547752780077,0.18122546704181525,0.1493576778769229,-0.18270634929033414,-0.14125000000000001,-0.20098786537637092,1.1153426159738797,0.014466910430663837,0.026821618411427384,-0.5005939068720382,0.018415206777637916,-0.010856736169198244,-0.3908843424586192,-0.32523735871052284,-0.21484772072331185,-0.11362635396377412,0.0796246724833787,0.04629498,-0.057151716169198244,-0.22900132929033412,0.0
