seed,policy,premium_gap,rearrangement_speed,capital_return,feedback,name,public_access,public_quality,education,care,capital_dividend,worker_ownership,equalizing_design,trust,initial_gini,initial_wolfson,initial_atkinson_e1,initial_ede_e1,initial_middle_share,initial_bottom20_income,initial_top20_income,initial_employment,initial_vulnerable_employment,initial_skill_gap,initial_capital_top10,initial_output,initial_growth_q1,initial_growth_q2,initial_growth_q3,initial_growth_q4,initial_growth_q5,final_gini,final_wolfson,final_atkinson_e1,final_ede_e1,final_middle_share,final_bottom20_income,final_top20_income,final_employment,final_vulnerable_employment,final_skill_gap,final_capital_top10,final_output,final_growth_q1,final_growth_q2,final_growth_q3,final_growth_q4,final_growth_q5,delta_gini,delta_wolfson,delta_atkinson_e1,delta_ede_e1,delta_middle_share,delta_bottom20_income,delta_top20_income,delta_employment,delta_vulnerable_employment,delta_skill_gap,delta_capital_top10,delta_output,delta_growth_q1,delta_growth_q2,delta_growth_q3,delta_growth_q4,delta_growth_q5,fiscal_cost,delta_net_output,delta_net_ede_e1,budget_error
33,공공AI 종합안,0.45,0.045,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.28781495097876875,0.24815335862608742,0.126713983521741,1.0222199136252383,0.3707142857142857,0.21663268751465092,3.8021410501625734,0.9755841932472468,0.8875587846912679,0.7477391393957723,0.3848614933251747,1.1705442367525727,0.0,0.0,0.0,0.0,0.0,0.36311656849134466,0.3331528814114799,0.19474145642847063,1.107599679392834,0.30214285714285716,0.20259021644233402,5.558135143097569,0.9877097585153847,0.9434954960695192,0.19847983617107856,0.3924940064247813,1.3754584639119054,-0.05595707925234853,-0.00012746058086983585,0.060296104901669714,0.1475747778393252,0.2493065298289688,0.07530161751257591,0.0849995227853925,0.06802747290672961,0.08537976576759565,-0.06857142857142856,-0.014042471072316903,1.755994092934996,0.012125565268137906,0.05593671137825129,-0.5492593032246937,0.007632513099606608,0.20491422715933272,-0.05595707925234853,-0.00012746058086983585,0.060296104901669714,0.1475747778393252,0.2493065298289688,0.06642450000000001,0.13848972715933272,0.01895526576759564,-3.552713678800501e-15
33,공공AI 실패,0.45,0.045,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.28781495097876875,0.24815335862608742,0.126713983521741,1.0222199136252383,0.3707142857142857,0.21663268751465092,3.8021410501625734,0.9755841932472468,0.8875587846912679,0.7477391393957723,0.3848614933251747,1.1705442367525727,0.0,0.0,0.0,0.0,0.0,0.38601485054849016,0.3561016661411103,0.21837599117201567,0.9890931073040555,0.2864285714285714,0.16482984863022224,5.461143839637868,0.9747021519901453,0.8966166220284775,0.5472968784403982,0.4180599960370025,1.2654333747848447,-0.21185955745471408,-0.1386650430708453,-0.055471218418137076,0.05620844808252027,0.1850700847560189,0.09819989956972142,0.10794830751502285,0.09166200765027466,-0.03312680632118281,-0.0842857142857143,-0.05180283888442869,1.659002789475295,-0.0008820412571014513,0.009057837337209551,-0.2004422609553741,0.03319850271182778,0.09488913803227206,-0.21185955745471408,-0.1386650430708453,-0.055471218418137076,0.05620844808252027,0.1850700847560189,0.015324899999999999,0.07956423803227206,-0.048451706321182814,0.0
34,시장·고가AI,0.45,0.045,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.3780278515256439,0.3380704380693339,0.2109967575101105,0.9014302094895962,0.31214285714285717,0.22378400602240936,5.486483203310318,0.9647357942721622,0.876663727241041,0.6932373520074695,0.4015607449195615,1.1424924017357854,-0.25892172800343344,-0.19325465382977158,-0.13405003420681783,-0.0393716484226146,0.13669586262557165,0.09915890315231501,0.09670473509993688,0.09027767882120785,-0.09259549307098836,-0.06357142857142856,-0.08348776456348675,1.4557147689134249,-0.009696412769104712,-0.010061240663305826,0.006432621801668481,0.03336804319075598,0.01199397004186098,-0.25892172800343344,-0.19325465382977158,-0.13405003420681783,-0.0393716484226146,0.13669586262557165,0.0,0.01199397004186098,-0.09259549307098836,0.0
34,전국민 공공AI,0.45,0.045,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.36816474237589103,0.3264403811946791,0.2015302830659671,0.9455369583555122,0.31285714285714283,0.23451051448217897,5.577808511323876,0.9653860707349193,0.8773117692295749,0.6741151370633817,0.39746370722914237,1.1841863733870692,-0.20828370195179804,-0.13953939445096297,-0.07831880553729477,0.007744527330374177,0.168346934582386,0.08929579400256216,0.08507467822528209,0.08081120437706446,-0.04848874420507232,-0.06285714285714289,-0.07276125610371714,1.547040076926983,-0.00904613630634754,-0.009413198674771972,-0.012689593142419353,0.029271005500336844,0.053687941693144836,-0.20828370195179804,-0.13953939445096297,-0.07831880553729477,0.007744527330374177,0.168346934582386,0.02667168,0.027016261693144836,-0.07516042420507232,0.0
34,공공AI+공교육,0.45,0.045,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.35577069459296906,0.31270649134394046,0.18842588547577088,1.020049280115571,0.3171428571428571,0.2644908572993962,5.6658179263375485,0.9789427522013864,0.9068480618767055,0.18709746686894513,0.3926719601400115,1.2568775443430162,-0.09468131849111851,-0.04811987770022845,-0.0014862731334852398,0.06706695995638032,0.2064362839731573,0.07690174621964019,0.07134078837454344,0.06770680678686825,0.02602357755498641,-0.05857142857142861,-0.04278091328649991,1.6350494919406557,0.004510545160119506,0.020123093972358674,-0.4997072633368559,0.024479258411205962,0.12637911264909185,-0.09468131849111851,-0.04811987770022845,-0.0014862731334852398,0.06706695995638032,0.2064362839731573,0.04629498,0.08008413264909185,-0.02027140244501359,0.0
34,공공AI+돌봄,0.45,0.045,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.36613998843595075,0.32430652434488944,0.1996325583827363,0.9584537401694694,0.3107142857142857,0.23746658541141857,5.6128680352322755,0.9731339008920706,0.9111856600013403,0.6709155497401869,0.3966419690258246,1.1975171531625128,-0.19408599781865224,-0.1234342776980099,-0.0628994081784045,0.01997207121222801,0.17823878527248824,0.08727104006262187,0.08294082137549241,0.07891347969383367,-0.03557196239111515,-0.065,-0.06980518517447754,1.5820996008353827,-0.0012983061491962378,0.02446069209699342,-0.01588918046561416,0.028449267297019076,0.06701872146858845,-0.19408599781865224,-0.1234342776980099,-0.0628994081784045,0.01997207121222801,0.17823878527248824,0.04255218,0.024466541468588447,-0.07812414239111515,0.0
34,공공AI 종합안,0.45,0.045,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.3507837204533366,0.3088465787919322,0.18358536457043562,1.0449794930507779,0.32071428571428573,0.2749060311672875,5.691675269504803,0.9867092373486418,0.9412063469489464,0.18481934461484817,0.37638245369017365,1.2799617347635517,-0.06203590763867757,-0.019070824642609743,0.024844938113187328,0.08739448033581627,0.21881469534434467,0.07191477208000774,0.0674808758225352,0.06286628588153298,0.05095379049019333,-0.05499999999999999,-0.0323657394186086,1.6609068351079106,0.012277030307374925,0.0544813790445996,-0.5019853855909528,0.008189751961368119,0.1494633030696273,-0.06203590763867757,-0.019070824642609743,0.024844938113187328,0.08739448033581627,0.21881469534434467,0.06642450000000001,0.08303880306962728,-0.015470709509806682,-3.552713678800501e-15
34,공공AI 실패,0.45,0.045,0.065,0.18,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.2788689483733289,0.24136570296939702,0.12071907868890264,0.9940257025605845,0.3757142857142857,0.3072717705858961,4.030768434396893,0.9744322070412669,0.8867249679043469,0.686804730205801,0.3681927017288055,1.1304984316939244,0.0,0.0,0.0,0.0,0.0,0.37419258227908336,0.33510567340571507,0.2068854116323171,0.9245172205552716,0.315,0.23174306141456089,5.515347552789553,0.973008548061153,0.8949789442544469,0.4998906457497192,0.4001807686989714,1.1656792525504163,-0.22443029206439502,-0.16395445725055577,-0.10785122640205003,-0.017878246267496466,0.1516572895330117,0.09532363390575449,0.09373997043631804,0.08616633294341447,-0.0695084820053129,-0.06071428571428572,-0.07552870917133522,1.4845791183926602,-0.0014236589801138733,0.008253976350100056,-0.18691408445608182,0.031988066970165874,0.03518082085649188,-0.22443029206439502,-0.16395445725055577,-0.10785122640205003,-0.017878246267496466,0.1516572895330117,0.015324899999999999,0.01985592085649188,-0.0848333820053129,0.0
35,시장·고가AI,0.45,0.045,0.065,0.18,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.2775500091247445,0.23231810381797824,0.11910257719310846,1.023749866254406,0.41,0.3695929023815036,3.5024497723872474,0.9736540842357775,0.8889027648496646,0.6407621691207388,0.38250438819772314,1.1621669444693452,0.0,0.0,0.0,0.0,0.0,0.3857265450915496,0.35554718365420274,0.21784071612713463,0.9363401197432065,0.30642857142857144,0.278719740164224,5.153519044522936,0.9640193478055004,0.8784623400058469,0.6396716062180453,0.40981393950289735,1.1971220428490141,-0.27003260802314555,-0.19882063220017948,-0.1230163195184509,-0.018989475912816252,0.1646154443654813,0.1081765359668051,0.1232290798362245,0.09873813893402617,-0.08740974651119948,-0.10357142857142854,-0.09087316221727959,1.6510692721356883,-0.009634736430277124,-0.010440424843817686,-0.0010905629026934927,0.027309551305174207,0.034955098379668925,-0.27003260802314555,-0.19882063220017948,-0.1230163195184509,-0.018989475912816252,0.1646154443654813,0.0,0.034955098379668925,-0.08740974651119948,0.0
35,전국민 공공AI,0.45,0.045,0.065,0.18,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.2775500091247445,0.23231810381797824,0.11910257719310846,1.023749866254406,0.41,0.3695929023815036,3.5024497723872474,0.9736540842357775,0.8889027648496646,0.6407621691207388,0.38250438819772314,1.1621669444693452,0.0,0.0,0.0,0.0,0.0,0.37417518045143583,0.3361623082846624,0.20650999273653914,0.9827976052667027,0.32071428571428573,0.29322833539780424,5.205491447513336,0.9646748213865015,0.8791756976126259,0.6179206113196285,0.4062734922540479,1.238575906779361,-0.21277072211501374,-0.14273835642053445,-0.06945118897768342,0.030913638563111117,0.1899251263303458,0.09662517132669135,0.10384420446668419,0.08740741554343068,-0.040952260987703326,-0.08928571428571425,-0.07636456698369937,1.7030416751260886,-0.00897926284927597,-0.009727067237038645,-0.0228415578011103,0.023769104056324764,0.0764089623100157,-0.21277072211501374,-0.14273835642053445,-0.06945118897768342,0.030913638563111117,0.1899251263303458,0.02667168,0.0497372823100157,-0.06762394098770333,0.0
35,공공AI+공교육,0.45,0.045,0.065,0.18,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.2775500091247445,0.23231810381797824,0.11910257719310846,1.023749866254406,0.41,0.3695929023815036,3.5024497723872474,0.9736540842357775,0.8889027648496646,0.6407621691207388,0.38250438819772314,1.1621669444693452,0.0,0.0,0.0,0.0,0.0,0.3608794942179083,0.3213954600589519,0.19220145728302085,1.0610282111488192,0.3357142857142857,0.33403151553187227,5.284800496779825,0.9783459310464413,0.9088407924043713,0.17385181774603597,0.4005094400384672,1.3134812147347013,-0.09098504668498926,-0.05207686677642501,0.004541951214956209,0.0931399473413226,0.22421112962130474,0.08332948509316385,0.08907735624097368,0.07309888008991239,0.03727834489441317,-0.07428571428571429,-0.03556138684963134,1.7823507243925776,0.004691846810663813,0.01993802755470675,-0.4669103513747028,0.01800505184074408,0.15131427026535604,-0.09098504668498926,-0.05207686677642501,0.004541951214956209,0.0931399473413226,0.22421112962130474,0.04629498,0.10501929026535604,-0.009016635105586826,0.0
35,공공AI+돌봄,0.45,0.045,0.065,0.18,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.2775500091247445,0.23231810381797824,0.11910257719310846,1.023749866254406,0.41,0.3695929023815036,3.5024497723872474,0.9736540842357775,0.8889027648496646,0.6407621691207388,0.38250438819772314,1.1621669444693452,0.0,0.0,0.0,0.0,0.0,0.37167901624562294,0.33234484903851114,0.2040970783819871,0.9967013138096952,0.3242857142857143,0.29779690082158655,5.225102093244904,0.9728100964070187,0.9130666619333134,0.6140896992094607,0.40527966928400877,1.2522900554045884,-0.19642217776759907,-0.1269593660799555,-0.05370032138540201,0.044713737941540176,0.19848630533001646,0.09412900712087846,0.1000267452205329,0.08499450118887864,-0.027048552444710827,-0.08571428571428569,-0.07179600155991706,1.7226523208576565,-0.0008439878287588298,0.024163897083648855,-0.02667246991127814,0.022775281086285626,0.09012311093524317,-0.19642217776759907,-0.1269593660799555,-0.05370032138540201,0.044713737941540176,0.19848630533001646,0.04255218,0.047570930935243165,-0.06960073244471082,0.0
35,공공AI 종합안,0.45,0.045,0.065,0.18,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.2775500091247445,0.23231810381797824,0.11910257719310846,1.023749866254406,0.41,0.3695929023815036,3.5024497723872474,0.9736540842357775,0.8889027648496646,0.6407621691207388,0.38250438819772314,1.1621669444693452,0.0,0.0,0.0,0.0,0.0,0.3551660057411864,0.3160599233924616,0.18655127863902776,1.087697331819921,0.3414285714285714,0.34784671883206464,5.299527062062041,0.9865034154213692,0.9432101695035637,0.17117897439597196,0.38489320453855347,1.3371430838321392,-0.05374103007179987,-0.02227634486949869,0.02987208346303376,0.11376128909014849,0.23533748501093749,0.07761599661644192,0.08374181957448334,0.0674487014459193,0.063947465565515,-0.06857142857142856,-0.02174618354943897,1.7970772896747937,0.012849331185591728,0.05430740465389916,-0.46958319472476684,0.0023888163408303242,0.174976139362794,-0.05374103007179987,-0.02227634486949869,0.02987208346303376,0.11376128909014849,0.23533748501093749,0.06642450000000001,0.10855163936279398,-0.0024770344344850065,0.0
