DATA_VALUE,ITEM_CODE1,ITEM_CODE2,ITEM_CODE3,ITEM_CODE4,ITEM_NAME1,ITEM_NAME2,ITEM_NAME3,ITEM_NAME4,STAT_CODE,STAT_NAME,TIME,UNIT_NAME,WGT
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
6.9,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
12.8,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
17.7,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
23.4,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
39.2,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2023,%,
14.9,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2023,,
63,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2023,,
22.1,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2023,,
0.399,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
11.19,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2024,배 ,
3995,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
4718,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
930,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
2639,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
3997,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
5620,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
10404,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
3.9,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
11.2,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
16.9,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
23.8,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
44.1,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
20.9,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
52.3,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
26.8,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
0.325,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
5.78,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2024,배 ,
3932,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
4472,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
1523,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
2853,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
3937,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
5238,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
8805,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
6.8,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
12.8,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
17.6,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
23.4,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
39.4,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2024,%,
15.3,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
62.6,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
22.1,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2024,,
