C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1432.7,T30,취업자,Employed persons,2026-01-27,101,202011,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1490.4,T30,취업자,Employed persons,2026-01-27,101,202012,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1453.4,T30,취업자,Employed persons,2026-01-27,101,202101,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1508.8,T30,취업자,Employed persons,2026-01-27,101,202102,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1471.7,T30,취업자,Employed persons,2026-01-27,101,202103,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1438.4,T30,취업자,Employed persons,2026-01-27,101,202104,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1421.1,T30,취업자,Employed persons,2026-01-27,101,202105,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1443.6,T30,취업자,Employed persons,2026-01-27,101,202106,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1448.3,T30,취업자,Employed persons,2026-01-27,101,202107,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1451.4,T30,취업자,Employed persons,2026-01-27,101,202108,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1447,T30,취업자,Employed persons,2026-01-27,101,202109,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1463.1,T30,취업자,Employed persons,2026-01-27,101,202110,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1461.5,T30,취업자,Employed persons,2026-01-27,101,202111,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1520.3,T30,취업자,Employed persons,2026-01-27,101,202112,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1550.7,T30,취업자,Employed persons,2026-01-27,101,202201,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1561.4,T30,취업자,Employed persons,2026-01-27,101,202202,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1506.9,T30,취업자,Employed persons,2026-01-27,101,202203,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1508.4,T30,취업자,Employed persons,2026-01-27,101,202204,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1537.7,T30,취업자,Employed persons,2026-01-27,101,202205,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1529,T30,취업자,Employed persons,2026-01-27,101,202206,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1539.7,T30,취업자,Employed persons,2026-01-27,101,202207,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1535.9,T30,취업자,Employed persons,2026-01-27,101,202208,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1525.6,T30,취업자,Employed persons,2026-01-27,101,202209,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1507.7,T30,취업자,Employed persons,2026-01-27,101,202210,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1516.3,T30,취업자,Employed persons,2026-01-27,101,202211,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1495.6,T30,취업자,Employed persons,2026-01-27,101,202212,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1482.5,T30,취업자,Employed persons,2026-01-27,101,202301,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1505,T30,취업자,Employed persons,2026-01-27,101,202302,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1540.9,T30,취업자,Employed persons,2026-01-27,101,202303,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1521.1,T30,취업자,Employed persons,2026-01-27,101,202304,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1526.5,T30,취업자,Employed persons,2026-01-27,101,202305,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1521,T30,취업자,Employed persons,2026-01-27,101,202306,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1504.9,T30,취업자,Employed persons,2026-01-27,101,202307,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1519.1,T30,취업자,Employed persons,2026-01-27,101,202308,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1522.2,T30,취업자,Employed persons,2026-01-27,101,202309,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1524.5,T30,취업자,Employed persons,2026-01-27,101,202310,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1509.8,T30,취업자,Employed persons,2026-01-27,101,202311,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1460.1,T30,취업자,Employed persons,2026-01-27,101,202312,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
01,A 농업 임업 및 어업,A Agriculture forestry and fishing,산업별,By industry,1468.3,T30,취업자,Employed persons,2026-01-27,101,202401,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
