spec_id,seed,policy,premium_gap,rearrangement_speed,capital_return,feedback,name,public_access,public_quality,education,care,capital_dividend,worker_ownership,equalizing_design,trust,initial_gini,initial_wolfson,initial_atkinson_e1,initial_ede_e1,initial_middle_share,initial_bottom20_income,initial_top20_income,initial_employment,initial_vulnerable_employment,initial_skill_gap,initial_capital_top10,initial_output,initial_growth_q1,initial_growth_q2,initial_growth_q3,initial_growth_q4,initial_growth_q5,final_gini,final_wolfson,final_atkinson_e1,final_ede_e1,final_middle_share,final_bottom20_income,final_top20_income,final_employment,final_vulnerable_employment,final_skill_gap,final_capital_top10,final_output,final_growth_q1,final_growth_q2,final_growth_q3,final_growth_q4,final_growth_q5,delta_gini,delta_wolfson,delta_atkinson_e1,delta_ede_e1,delta_middle_share,delta_bottom20_income,delta_top20_income,delta_employment,delta_vulnerable_employment,delta_skill_gap,delta_capital_top10,delta_output,delta_growth_q1,delta_growth_q2,delta_growth_q3,delta_growth_q4,delta_growth_q5,fiscal_cost,delta_net_output,delta_net_ede_e1,cost_multiplier,delta_net_output_adjusted,delta_net_ede_adjusted
0,1,공공AI 종합안,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.2902529693882755,0.2625250275150641,0.12827676623833895,0.9829376643352773,0.36777777777777776,0.31235750375745475,2.6246000976742723,0.9750273307639507,0.8847415266028491,0.6626895825478927,0.39602206058469486,1.1275799775276192,0.0,0.0,0.0,0.0,0.0,0.36473494403759055,0.34916119959761444,0.19642293137278954,1.062380798147912,0.30333333333333334,0.28702433735762745,3.696302574495383,0.9843218561474688,0.9278654645379933,0.22822394573206473,0.39656367053851277,1.32206460291709,-0.06517707372389044,0.00751874811404914,0.0459616612416097,0.13898055107659385,0.2613261137292294,0.07448197464931505,0.08663617208255031,0.0681461651344506,0.07944313381263479,-0.06444444444444442,-0.0253331663998273,1.0717024768211107,0.00929452538351816,0.04312393793514424,-0.43446563681582795,0.000541609953817912,0.19448462538947076,-0.06517707372389044,0.00751874811404914,0.0459616612416097,0.13898055107659385,0.2613261137292294,0.05313960000000001,0.14134502538947075,0.026303533812634783,3.76193196621641,-0.005422934522482825,-0.12046442609931879
0,1,공공AI 실패,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.2902529693882755,0.2625250275150641,0.12827676623833895,0.9829376643352773,0.36777777777777776,0.31235750375745475,2.6246000976742723,0.9750273307639507,0.8847415266028491,0.6626895825478927,0.39602206058469486,1.1275799775276192,0.0,0.0,0.0,0.0,0.0,0.38326443691918277,0.36867490638105677,0.21588906904193184,0.9777194923952048,0.28888888888888886,0.24719982256919049,3.6252764879254586,0.9738749535864543,0.8913178479364529,0.5213521818215996,0.4107743405165589,1.2469147588601723,-0.1868038869998165,-0.09479813073425226,-0.04038931610561358,0.06838994581081717,0.22698692234945814,0.09301146753090728,0.10614987886599264,0.08761230280359289,-0.005218171940072458,-0.0788888888888889,-0.06515768118826426,1.0006763902511864,-0.0011523771774963887,0.006576321333603752,-0.14133740072629308,0.014752279931864065,0.11933478133255315,-0.1868038869998165,-0.09479813073425226,-0.04038931610561358,0.06838994581081717,0.22698692234945814,0.01225992,0.10707486133255315,-0.01747809194007246,3.76193196621641,0.07321379638129727,-0.05133915689132835
0,2,시장·고가AI,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.3736876832430749,0.33988929415497926,0.20566897724897737,0.8965145155155106,0.3011111111111111,0.2757832866325345,5.751936935134742,0.9636433043123411,0.876991626329428,0.6668615944606596,0.41884196944205315,1.1286409441879708,-0.2149709185193162,-0.16752247055602476,-0.09262615721878856,-0.02189200974199374,0.1040111026186807,0.08404087921878733,0.08213749214664812,0.07675495937224142,-0.07330944877437251,-0.06555555555555553,-0.08123207193086623,1.6637314253282494,-0.008362645195815421,-0.009005453115553896,0.007711568812142189,0.015748383315349335,0.015290500956240516,-0.2149709185193162,-0.16752247055602476,-0.09262615721878856,-0.02189200974199374,0.1040111026186807,0.0,0.015290500956240516,-0.07330944877437251,3.76193196621641,0.015290500956240516,-0.07330944877437251
0,2,전국민 공공AI,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.3664108823208311,0.33505802647107963,0.19868726118546987,0.9303141871075447,0.30444444444444446,0.28736099349031974,5.75810034207303,0.96417566368429,0.8775582377039994,0.6481863035759545,0.4171434643087913,1.160987641958445,-0.1756340647639551,-0.12456773301668385,-0.05583233743910202,0.014470381627501933,0.1336027024863277,0.07676407829654353,0.07730622446274849,0.06977324330873391,-0.0395097771823385,-0.06222222222222218,-0.06965436507308098,1.6698948322665377,-0.007830285823866578,-0.008438841740982417,-0.01096372207256291,0.014049878182087472,0.04763719872671479,-0.1756340647639551,-0.12456773301668385,-0.05583233743910202,0.014470381627501933,0.1336027024863277,0.021337343999999998,0.026299854726714793,-0.060847121182338496,3.76193196621641,-0.03263243774104112,-0.11977941365009441
0,2,공공AI+공교육,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.3573065081360214,0.32281026628216347,0.1891292325393149,0.9850343176660377,0.30777777777777776,0.314474203652332,5.798358800874362,0.9753286464644176,0.8998217369675606,0.2432016133913738,0.41373345268952205,1.2147858292521279,-0.08815714126871836,-0.06023244671234923,0.0022067522168546932,0.06135321864778772,0.16263914672078658,0.06765970411173383,0.06505846427383233,0.06021521466257895,0.015210353376154506,-0.05888888888888888,-0.042541154911068746,1.7101532910678694,0.003322696956261084,0.013824657522578776,-0.41594841225714363,0.010639866562818234,0.10143538602039759,-0.08815714126871836,-0.06023244671234923,0.0022067522168546932,0.06135321864778772,0.16263914672078658,0.037035983999999994,0.0643994020203976,-0.021825630623845488,3.76193196621641,-0.03789146608948191,-0.12411649873372499
0,2,공공AI+돌봄,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.36451887376388714,0.3305819156766064,0.1969049197371191,0.9405871191486657,0.2966666666666667,0.2910443371219981,5.7811430500335295,0.9709217606322316,0.9046869895666846,0.6446284339107011,0.4166238254223174,1.1712026910198214,-0.16359445686579982,-0.11200912318561408,-0.043712920946969984,0.02509593121608263,0.1411690708347295,0.07487206973959959,0.07283011366827524,0.06799090186038315,-0.029236845141217493,-0.06999999999999995,-0.0659710214414026,1.692937540227037,-0.0010841888759249851,0.018689910121702735,-0.014521591737816308,0.013530239295613589,0.05785224778809117,-0.16359445686579982,-0.11200912318561408,-0.043712920946969984,0.02509593121608263,0.1411690708347295,0.034041744,0.023810503788091172,-0.06327858914121749,3.76193196621641,-0.0702104771512645,-0.15729957008057316
0,2,공공AI 종합안,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI 종합안,0.98,0.9,0.065,0.075,0.22,0.08,0.35,0.92,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.3530784750633007,0.31902406117758314,0.18497851200779425,1.0045131412473578,0.31222222222222223,0.32430842723956443,5.807469647620257,0.9821278938146535,0.9274246908011058,0.24052862252446172,0.404512191696209,1.232498966035806,-0.060617099449500424,-0.036406439879872035,0.021556977405395396,0.07843425759715532,0.1727507624852264,0.06343167103901315,0.061272259169252,0.056064494131058296,0.03468917695747464,-0.054444444444444406,-0.032706931323836286,1.7192641378137647,0.010121944306496933,0.04142761135612394,-0.4186214031240557,0.0014186055695051825,0.11914852280407584,-0.060617099449500424,-0.036406439879872035,0.021556977405395396,0.07843425759715532,0.1727507624852264,0.05313960000000001,0.06600892280407583,-0.018450423042525366,3.76193196621641,-0.08075903710787774,-0.16521838295447894
0,2,공공AI 실패,0.7420719597572102,0.047006140475907524,0.03794152970765536,0.14760941557257845,공공AI 실패,0.9,0.42,0.018,0.025,0.0,0.0,0.04,0.38,0.28964680402428755,0.25775180200833114,0.12891401787673595,0.9698239642898832,0.36666666666666664,0.3570153585634007,4.088205509806492,0.9720059495081566,0.8859970794449818,0.6591500256485174,0.4030935861267038,1.1133504432317303,0.0,0.0,0.0,0.0,0.0,0.3708293005741575,0.3366214533574471,0.20266941648042303,0.9133142302752498,0.29888888888888887,0.28286291200216446,5.7644250986619685,0.9703213226205925,0.89127604546463,0.5167471901763974,0.4178602309609432,1.1454649415850797,-0.18894172846975746,-0.1469440202613865,-0.07340056217429135,-0.0057405407650782244,0.11485395078974069,0.08118249654986998,0.07886965134911594,0.07375539860368707,-0.05650973401463333,-0.06777777777777777,-0.07415244656123626,1.676219588855476,-0.0016846268875641002,0.005278966019648168,-0.14240283547212007,0.014766644834239395,0.03211449835334945,-0.18894172846975746,-0.1469440202613865,-0.07340056217429135,-0.0057405407650782244,0.11485395078974069,0.01225992,0.01985457835334945,-0.06876965401463334,3.76193196621641,-0.014006486597906438,-0.10263071896588921
1,0,시장·고가AI,0.5466232802949135,0.09084450404727631,0.09736642026657286,-0.02649642744233938,시장·고가AI,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.28397396272643693,0.23761918187238001,0.12392860007654982,0.9984665180809613,0.4077777777777778,0.2429001532909776,2.9238853302462195,0.9769258607025104,0.888350938883115,0.7011431533404028,0.3775797124762858,1.1397090672840202,0.0,0.0,0.0,0.0,0.0,0.37822938225688163,0.36447151169924774,0.2103879539672645,0.8417673213011116,0.30444444444444446,0.15869524237810312,3.422083003367093,0.9619922281929669,0.8731821665367143,0.7208241671009008,0.41906574086539483,1.06605177255137,-0.34523173874229235,-0.2754644919459757,-0.208187577623622,-0.08205101325787978,0.057349898967149836,0.0942554195304447,0.12685232982686773,0.08645935389071469,-0.15669919677984967,-0.10333333333333333,-0.08420491091287449,0.4981976731208735,-0.014933632509543493,-0.015168772346400683,0.019681013760498023,0.04148602838910903,-0.07365729473265015,-0.34523173874229235,-0.2754644919459757,-0.208187577623622,-0.08205101325787978,0.057349898967149836,0.0,-0.07365729473265015,-0.15669919677984967,3.6844597521067053,-0.07365729473265015,-0.15669919677984967
1,0,전국민 공공AI,0.5466232802949135,0.09084450404727631,0.09736642026657286,-0.02649642744233938,전국민 공공AI,0.98,0.72,0.0,0.0,0.0,0.0,0.1,0.82,0.28397396272643693,0.23761918187238001,0.12392860007654982,0.9984665180809613,0.4077777777777778,0.2429001532909776,2.9238853302462195,0.9769258607025104,0.888350938883115,0.7011431533404028,0.3775797124762858,1.1397090672840202,0.0,0.0,0.0,0.0,0.0,0.3695699924335253,0.34664635009123346,0.20186261966066288,0.8714628732985955,0.31666666666666665,0.16319480304430997,3.4531439510926303,0.962878745928001,0.8741177543183515,0.707560788679143,0.4151302291751551,1.0918707665691378,-0.3058723454576557,-0.2320490124492024,-0.16800194072413943,-0.052912404968604755,0.07859891888347086,0.08559602970708835,0.10902716821885344,0.07793401958411306,-0.1270036447823658,-0.09111111111111114,-0.07970535024666764,0.5292586208464107,-0.014047114774509373,-0.014233184564763524,0.00641763533874018,0.037550516698869274,-0.047838300714882376,-0.3058723454576557,-0.2320490124492024,-0.16800194072413943,-0.052912404968604755,0.07859891888347086,0.021337343999999998,-0.06917564471488237,-0.14834098878236582,3.6844597521067053,-0.12645488589973786,-0.2056202299672213
1,0,공공AI+공교육,0.5466232802949135,0.09084450404727631,0.09736642026657286,-0.02649642744233938,공공AI+공교육,0.98,0.82,0.065,0.0,0.0,0.0,0.25,0.86,0.28397396272643693,0.23761918187238001,0.12392860007654982,0.9984665180809613,0.4077777777777778,0.2429001532909776,2.9238853302462195,0.9769258607025104,0.888350938883115,0.7011431533404028,0.3775797124762858,1.1397090672840202,0.0,0.0,0.0,0.0,0.0,0.35782795169215176,0.3318420212557716,0.1896205266850658,0.9256701854146695,0.32222222222222224,0.1808775309864314,3.500971493053135,0.9779588912721289,0.898744313953187,0.24709804002028013,0.4117294300604342,1.142267562168286,-0.21760132419829056,-0.15514376607504166,-0.10696982225746682,-0.006050414877216561,0.10725222674495363,0.07385398896571482,0.0942228393833916,0.06569192660851597,-0.07279633266629182,-0.08555555555555555,-0.06202262230454622,0.5770861628069155,0.0010330305696184539,0.010393375070071986,-0.45404511332012265,0.03414971758414842,0.0025584948842658495,-0.21760132419829056,-0.15514376607504166,-0.10696982225746682,-0.006050414877216561,0.10725222674495363,0.037035983999999994,-0.034477489115734145,-0.10983231666629181,3.6844597521067053,-0.13389909754340204,-0.2092539250939597
1,0,공공AI+돌봄,0.5466232802949135,0.09084450404727631,0.09736642026657286,-0.02649642744233938,공공AI+돌봄,0.98,0.78,0.0,0.075,0.0,0.0,0.1,0.88,0.28397396272643693,0.23761918187238001,0.12392860007654982,0.9984665180809613,0.4077777777777778,0.2429001532909776,2.9238853302462195,0.9769258607025104,0.888350938883115,0.7011431533404028,0.3775797124762858,1.1397090672840202,0.0,0.0,0.0,0.0,0.0,0.3678838002133543,0.3438118917517895,0.20022945265133885,0.8799119511564003,0.32,0.16462344448465455,3.467825184248814,0.9686465209955559,0.9013254881438295,0.7051609374357538,0.4142897932961138,1.1002054952803875,-0.29484741628979394,-0.22108023425111953,-0.1571769497806687,-0.04510222076747462,0.0862129555189964,0.08390983748691738,0.10619270987940949,0.07630085257478902,-0.11855456692456101,-0.08777777777777779,-0.07827670880632306,0.5439398540025944,-0.008279339706954492,0.012974549260714507,0.004017784095351029,0.03671008081982802,-0.03950357200363275,-0.29484741628979394,-0.22108023425111953,-0.1571769497806687,-0.04510222076747462,0.0862129555189964,0.034041744,-0.07354531600363275,-0.152596310924561,3.6844597521067053,-0.16492900766315266,-0.24398000258408092
